t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
6.8327,0.0,0.0,-0.33809930482138734,0.0,0.0
6.8423,0.0,0.0,-0.34065921442465646,0.0,0.0
6.8526,0.0,0.0,-0.34288293451157364,0.0,0.0
6.8627,0.0,0.0,-0.3447682705388865,0.0,0.0
6.8726,0.0,0.0,-0.3463133619075551,0.0,0.0
6.8824,0.0,0.0,-0.34751668379893974,0.0,0.0
6.8926,0.0,0.0,-0.3483770486796126,0.0,0.0
6.9027,0.0,0.0,-0.3488936074733095,0.0,0.0
6.9127,0.0,0.0,-0.3490658503988659,0.0,0.0
6.9227,0.0,0.0,-0.34889360747330944,0.0,0.0
6.9327,0.0,0.0,-0.3483770486796126,0.0,0.0
6.9426,0.0,0.0,-0.3475166837989397,0.0,0.0
6.9526,0.0,0.0,-0.3463133619075551,0.0,0.0
6.9627,0.0,0.0,-0.3447682705388864,0.0,0.0
6.9724,0.0,0.0,-0.3428829345115737,0.0,0.0
6.9827,0.0,0.0,-0.3406592144246564,0.0,0.0
6.9926,0.0,0.0,-0.3380993048213874,0.0,0.0
7.0025,0.0,0.0,-0.3352057320234834,0.0,0.0
7.0124,0.0,0.0,-0.33198135163795073,0.0,0.0
7.0227,0.0,0.0,-0.32842934573894567,0.0,0.0
7.0324,0.0,0.0,-0.3245532197274517,0.0,0.0
7.0424,0.0,0.0,-0.3203567988718719,0.0,0.0
7.0524,0.0,0.0,-0.31584422453295025,0.0,0.0
7.0625,0.0,0.0,-0.3110199500767505,0.0,0.0
7.0726,0.0,0.0,-0.3058887364797181,0.0,0.0
7.0826,0.0,0.0,-0.3004556476301752,0.0,0.0
7.0925,0.0,0.0,-0.29472604533087116,0.0,0.0
7.1025,0.0,0.0,-0.2887055840075323,0.0,0.0
7.1125,0.0,0.0,-0.2824002051286256,0.0,0.0
7.1227,0.0,0.0,-0.2758161313418469,0.0,0.0
7.1324,0.0,0.0,-0.2689598603331185,0.0,0.0
7.1423,0.0,0.0,-0.26183815841415947,0.0,0.0
7.1527,0.0,0.0,-0.2544580538449489,0.0,0.0
7.1623,0.0,0.0,-0.24682682989768734,0.0,0.0
7.1723,0.0,0.0,-0.2389520176690802,0.0,0.0
7.1825,0.0,0.0,-0.2308413886480608,0.0,0.0
7.1922,0.0,0.0,-0.22250294704626436,0.0,0.0
