t,q_waist,q_shoulder,q_elbow,q_wrist,q_gripper,v_waist,v_shoulder,v_elbow,v_wrist,v_gripper
3.3751,0.0,0.0,-1.5773283705434546,0.0,0.0,0.0,0.0,0.24956743505887338,0.0,0.0
3.3952,0.0,0.0,-1.573192936392658,0.0,0.0,0.0,0.0,0.20677170753982932,0.0,0.0
3.4153,0.0,0.0,-1.5699475642036949,0.0,0.0,0.0,0.0,0.16226860944815633,0.0,0.0
3.4354,0.0,0.0,-1.5675644608174446,0.0,0.0,0.0,0.0,0.11915516931251213,0.0,0.0
3.4554,0.0,0.0,-1.565971045236404,0.0,0.0,0.0,0.0,0.07967077905202824,0.0,0.0
3.4752,0.0,0.0,-1.5650655004441332,0.0,0.0,0.0,0.0,0.04527723961354338,0.0,0.0
3.4954,0.0,0.0,-1.564730191430976,0.0,0.0,0.0,0.0,0.01676545065786738,0.0,0.0
3.5152,0.0,0.0,-1.5648426777929432,0.0,0.0,0.0,0.0,-0.0056243180983613986,0.0,0.0
3.5353,0.0,0.0,-1.5652842615045357,0.0,0.0,0.0,0.0,-0.022079185579631212,0.0,0.0
3.5553,0.0,0.0,-1.5659461732056519,0.0,0.0,0.0,0.0,-0.03309558505580598,0.0,0.0
3.5753,0.0,0.0,-1.5667336161968437,0.0,0.0,0.0,0.0,-0.03937214955958852,0.0,0.0
3.5952,0.0,0.0,-1.5675679610761206,0.0,0.0,0.0,0.0,-0.04171724396384995,0.0,0.0
3.6150,0.0,0.0,-1.5683874216787048,0.0,0.0,0.0,0.0,-0.04097303012921528,0.0,0.0
3.6352,0.0,0.0,-1.5691465514376146,0.0,0.0,0.0,0.0,-0.03795648794548668,0.0,0.0
3.6554,0.0,0.0,-1.5698148852782339,0.0,0.0,0.0,0.0,-0.03341669203096085,0.0,0.0
3.6753,0.0,0.0,-1.5703750221496982,0.0,0.0,0.0,0.0,-0.028006843573208692,0.0,0.0
3.6953,0.0,0.0,-1.570820403082008,0.0,0.0,0.0,0.0,-0.022269046615501737,0.0,0.0
3.7152,0.0,0.0,-1.5711529942040139,0.0,0.0,0.0,0.0,-0.01662955610029168,0.0,0.0
3.7353,0.0,0.0,-1.5713810375009711,0.0,0.0,0.0,0.0,-0.011402164847866776,0.0,0.0
3.7551,0.0,0.0,-1.5715169873313246,0.0,0.0,0.0,0.0,-0.006797491517676354,0.0,0.0
3.7753,0.0,0.0,-1.571575710071904,0.0,0.0,0.0,0.0,-0.0029361370289731075,0.0,0.0
3.7952,0.0,0.0,-1.5715729891307182,0.0,0.0,0.0,0.0,0.00013604705929282047,0.0,0.0
3.8152,0.0,0.0,-1.5715243486846795,0.0,0.0,0.0,0.0,0.0024320223019345106,0.0,0.0
3.8351,0.0,0.0,-1.5714441870367635,0.0,0.0,0.0,0.0,0.004008082395799695,0.0,0.0
3.8547,0.0,0.0,-1.5713451941863144,0.0,0.0,0.0,0.0,0.0049496425224505175,0.0,0.0
3.8746,0.0,0.0,-1.5712380175049925,0.0,0.0,0.0,0.0,0.005358834066091275,0.0,0.0
3.8952,0.0,0.0,-1.5711311335513953,0.0,0.0,0.0,0.0,0.005344197679856219,0.0,0.0
3.9154,0.0,0.0,-1.5710303292456071,0.0,0.0,0.0,0.0,0.005040215289413797,0.0,0.0
3.9353,0.0,0.0,-1.5709363067106046,0.0,0.0,0.0,0.0,0.004701126750124527,0.0,0.0
3.9554,0.0,0.0,-1.5708427601399004,0.0,0.0,0.0,0.0,0.0046773285352096836,0.0,0.0
