t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
7.3899,0.0,0.0,-0.3490658503988659,0.0,0.0
7.4000,0.0,0.0,-0.34889360747330944,0.0,0.0
7.4100,0.0,0.0,-0.3483770486796126,0.0,0.0
7.4201,0.0,0.0,-0.3475166837989397,0.0,0.0
7.4301,0.0,0.0,-0.3463133619075551,0.0,0.0
7.4402,0.0,0.0,-0.3447682705388864,0.0,0.0
7.4502,0.0,0.0,-0.3428829345115737,0.0,0.0
7.4602,0.0,0.0,-0.3406592144246564,0.0,0.0
7.4702,0.0,0.0,-0.3380993048213874,0.0,0.0
7.4800,0.0,0.0,-0.3352057320234834,0.0,0.0
7.4901,0.0,0.0,-0.33198135163795073,0.0,0.0
7.4999,0.0,0.0,-0.32842934573894567,0.0,0.0
7.5097,0.0,0.0,-0.3245532197274517,0.0,0.0
7.5198,0.0,0.0,-0.3203567988718719,0.0,0.0
7.5297,0.0,0.0,-0.31584422453295025,0.0,0.0
7.5400,0.0,0.0,-0.3110199500767505,0.0,0.0
7.5501,0.0,0.0,-0.3058887364797181,0.0,0.0
7.5600,0.0,0.0,-0.3004556476301752,0.0,0.0
7.5699,0.0,0.0,-0.29472604533087116,0.0,0.0
7.5801,0.0,0.0,-0.2887055840075323,0.0,0.0
7.5900,0.0,0.0,-0.2824002051286256,0.0,0.0
7.5999,0.0,0.0,-0.2758161313418469,0.0,0.0
7.6099,0.0,0.0,-0.2689598603331185,0.0,0.0
7.6202,0.0,0.0,-0.26183815841415947,0.0,0.0
7.6298,0.0,0.0,-0.2544580538449489,0.0,0.0
7.6396,0.0,0.0,-0.24682682989768734,0.0,0.0
7.6494,0.0,0.0,-0.2389520176690802,0.0,0.0
7.6599,0.0,0.0,-0.2308413886480608,0.0,0.0
7.6696,0.0,0.0,-0.22250294704626436,0.0,0.0
7.6801,0.0,0.0,-0.21394492189883965,0.0,0.0
7.6900,0.0,0.0,-0.2051757589433842,0.0,0.0
7.7001,0.0,0.0,-0.19620411228502121,0.0,0.0
7.7100,0.0,0.0,-0.1870388358558419,0.0,0.0
7.7199,0.0,0.0,-0.1776889746771463,0.0,0.0
7.7301,0.0,0.0,-0.1681637559330937,0.0,0.0
7.7402,0.0,0.0,-0.15847257986459087,0.0,0.0
7.7501,0.0,0.0,-0.14862501049238924,0.0,0.0
7.7599,0.0,0.0,-0.13863076617854547,0.0,0.0
7.7701,0.0,0.0,-0.12849971003557928,0.0,0.0
7.7801,0.0,0.0,-0.11824184019276594,0.0,0.0
7.7901,0.0,0.0,-0.10786727992919275,0.0,0.0
7.8001,0.0,0.0,-0.09738626768330395,0.0,0.0
7.8099,0.0,0.0,-0.08680914694879832,0.0,0.0
7.8200,0.0,0.0,-0.07614635606684896,0.0,0.0
7.8298,0.0,0.0,-0.0654084179247238,0.0,0.0
7.8399,0.0,0.0,-0.05460592957095971,0.0,0.0
7.8502,0.0,0.0,-0.04374955175736346,0.0,0.0
7.8600,0.0,0.0,-0.0328499984181301,0.0,0.0
7.8701,0.0,0.0,-0.02191802609648642,0.0,0.0
7.8801,0.0,0.0,-0.010964423329280859,0.0,0.0
7.8901,0.0,0.0,-1.7099295055304798e-16,0.0,0.0
7.9001,0.0,0.0,0.010964423329280517,0.0,0.0
7.9101,0.0,0.0,0.021918026096486694,0.0,0.0
7.9200,0.0,0.0,0.032849998418130376,0.0,0.0
7.9300,0.0,0.0,0.04374955175736312,0.0,0.0
7.9398,0.0,0.0,0.05460592957095937,0.0,0.0
7.9498,0.0,0.0,0.06540841792472346,0.0,0.0
7.9598,0.0,0.0,0.07614635606684923,0.0,0.0
7.9699,0.0,0.0,0.08680914694879799,0.0,0.0
7.9798,0.0,0.0,0.09738626768330362,0.0,0.0
7.9900,0.0,0.0,0.10786727992919182,0.0,0.0
8.0000,0.0,0.0,0.1182418401927662,0.0,0.0
8.0101,0.0,0.0,0.12849971003557895,0.0,0.0
8.0198,0.0,0.0,0.13863076617854517,0.0,0.0
8.0301,0.0,0.0,0.14862501049238838,0.0,0.0
8.0399,0.0,0.0,0.15847257986459112,0.0,0.0
8.0503,0.0,0.0,0.1681637559330934,0.0,0.0
8.0599,0.0,0.0,0.177688974677146,0.0,0.0
8.0702,0.0,0.0,0.18703883585584166,0.0,0.0
8.0800,0.0,0.0,0.19620411228502146,0.0,0.0
8.0901,0.0,0.0,0.2051757589433839,0.0,0.0
8.1000,0.0,0.0,0.21394492189883937,0.0,0.0
8.1103,0.0,0.0,0.22250294704626414,0.0,0.0
8.1201,0.0,0.0,0.230841388648061,0.0,0.0
8.1303,0.0,0.0,0.2389520176690804,0.0,0.0
8.1400,0.0,0.0,0.2468268298976871,0.0,0.0
8.1504,0.0,0.0,0.2544580538449487,0.0,0.0
8.1601,0.0,0.0,0.2618381584141597,0.0,0.0
8.1699,0.0,0.0,0.26895986033311864,0.0,0.0
8.1800,0.0,0.0,0.2758161313418467,0.0,0.0
8.1901,0.0,0.0,0.2824002051286254,0.0,0.0
8.2001,0.0,0.0,0.2887055840075325,0.0,0.0
8.2101,0.0,0.0,0.2947260453308713,0.0,0.0
8.2202,0.0,0.0,0.30045564763017496,0.0,0.0
8.2303,0.0,0.0,0.3058887364797179,0.0,0.0
8.2401,0.0,0.0,0.3110199500767504,0.0,0.0
8.2497,0.0,0.0,0.31584422453295036,0.0,0.0
8.2602,0.0,0.0,0.32035679887187174,0.0,0.0
