t,c_waist,c_shoulder,c_elbow,c_wrist,c_gripper
10.6120,0.0,0.0,-0.3302460903290532,0.0,0.0
10.6218,0.0,0.0,-0.32842934573894567,0.0,0.0
10.6318,0.0,0.0,-0.32653156612217055,0.0,0.0
10.6420,0.0,0.0,-0.3245532197274517,0.0,0.0
10.6517,0.0,0.0,-0.32249479468215897,0.0,0.0
10.6617,0.0,0.0,-0.3203567988718719,0.0,0.0
10.6720,0.0,0.0,-0.31813975981506454,0.0,0.0
10.6819,0.0,0.0,-0.31584422453295025,0.0,0.0
10.6917,0.0,0.0,-0.3134707594145113,0.0,0.0
10.7018,0.0,0.0,-0.3110199500767505,0.0,0.0
10.7121,0.0,0.0,-0.3084924012201994,0.0,0.0
10.7218,0.0,0.0,-0.3058887364797181,0.0,0.0
10.7317,0.0,0.0,-0.3032095982706221,0.0,0.0
10.7422,0.0,0.0,-0.3004556476301752,0.0,0.0
10.7518,0.0,0.0,-0.2976275640544898,0.0,0.0
10.7619,0.0,0.0,-0.29472604533087116,0.0,0.0
10.7720,0.0,0.0,-0.29175180736564765,0.0,0.0
10.7818,0.0,0.0,-0.2887055840075323,0.0,0.0
10.7918,0.0,0.0,-0.28558812686655755,0.0,0.0
10.8020,0.0,0.0,-0.2824002051286256,0.0,0.0
10.8118,0.0,0.0,-0.27914260536572283,0.0,0.0
10.8219,0.0,0.0,-0.2758161313418469,0.0,0.0
10.8320,0.0,0.0,-0.2724216038146877,0.0,0.0
10.8419,0.0,0.0,-0.2689598603331185,0.0,0.0
10.8519,0.0,0.0,-0.26543175503054556,0.0,0.0
10.8618,0.0,0.0,-0.26183815841415947,0.0,0.0
10.8721,0.0,0.0,-0.2581799571501528,0.0,0.0
10.8818,0.0,0.0,-0.2544580538449489,0.0,0.0
10.8918,0.0,0.0,-0.25067336682249675,0.0,0.0
10.9020,0.0,0.0,-0.24682682989768734,0.0,0.0
10.9118,0.0,0.0,-0.24291939214594932,0.0,0.0
10.9217,0.0,0.0,-0.2389520176690802,0.0,0.0
10.9321,0.0,0.0,-0.23492568535736744,0.0,0.0
10.9418,0.0,0.0,-0.2308413886480608,0.0,0.0
10.9520,0.0,0.0,-0.22670013528025956,0.0,0.0
10.9620,0.0,0.0,-0.22250294704626436,0.0,0.0
10.9718,0.0,0.0,-0.2182508595394686,0.0,0.0
10.9819,0.0,0.0,-0.21394492189883965,0.0,0.0
10.9919,0.0,0.0,-0.20958619655005872,0.0,0.0
11.0019,0.0,0.0,-0.2051757589433842,0.0,0.0
11.0117,0.0,0.0,-0.20071469728830119,0.0,0.0
11.0219,0.0,0.0,-0.19620411228502121,0.0,0.0
11.0321,0.0,0.0,-0.19164511685289956,0.0,0.0
11.0418,0.0,0.0,-0.1870388358558419,0.0,0.0
11.0518,0.0,0.0,-0.18238640582475957,0.0,0.0
11.0620,0.0,0.0,-0.1776889746771463,0.0,0.0
11.0718,0.0,0.0,-0.17294770143384813,0.0,0.0
11.0818,0.0,0.0,-0.1681637559330937,0.0,0.0
11.0920,0.0,0.0,-0.16333831854185055,0.0,0.0
11.1019,0.0,0.0,-0.15847257986459087,0.0,0.0
11.1119,0.0,0.0,-0.1535677404495263,0.0,0.0
11.1220,0.0,0.0,-0.14862501049238924,0.0,0.0
11.1318,0.0,0.0,-0.1436456095378358,0.0,0.0
11.1418,0.0,0.0,-0.13863076617854547,0.0,0.0
11.1520,0.0,0.0,-0.13358171775207722,0.0,0.0
11.1620,0.0,0.0,-0.12849971003557928,0.0,0.0
11.1721,0.0,0.0,-0.12338599693841243,0.0,0.0
11.1820,0.0,0.0,-0.11824184019276594,0.0,0.0
11.1921,0.0,0.0,-0.11306850904234253,0.0,0.0
11.2020,0.0,0.0,-0.10786727992919275,0.0,0.0
