% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
3.378773	44.6921	2.087690	-0.0000	3.381569	53.6305	2.093164	-0.0000
3.399643	44.4068	2.087690	-0.0000	3.402465	53.2882	2.093164	-0.0000
3.420544	44.1146	2.087690	-0.0000	3.423187	52.9375	2.093164	-0.0000
3.441382	43.8153	2.087690	-0.0000	3.443883	52.5784	2.093164	-0.0000
3.462249	43.5092	2.087690	-0.0000	3.464664	52.2110	2.093164	-0.0000
3.483103	43.1962	2.087690	-0.0000	3.485567	51.8354	2.093164	-0.0000
3.503659	42.8763	2.087690	-0.0000	3.506464	51.4516	2.093164	-0.0000
3.524287	42.5497	2.087690	-0.0000	3.527163	51.0597	2.093164	-0.0000
3.545314	42.2164	2.087690	-0.0000	3.548019	50.6597	2.093164	-0.0000
3.566405	41.8764	2.087690	-0.0000	3.568885	50.2517	2.093164	-0.0000
3.587267	41.5298	2.087690	-0.0000	3.589739	49.8358	2.093164	-0.0000
3.607919	41.1766	2.087690	-0.0000	3.610500	49.4120	2.093164	-0.0000
3.628792	40.8170	2.087690	-0.0000	3.631413	48.9804	2.093164	-0.0000
3.649706	40.4508	2.087690	-0.0000	3.652331	48.5410	2.093164	-0.0000
3.670332	40.0783	2.087690	-0.0000	3.673220	48.0940	2.093164	-0.0000
3.691235	39.6995	2.087690	-0.0000	3.694012	47.6394	2.093164	-0.0000
3.712144	39.3144	2.087690	-0.0000	3.714693	47.1773	2.093164	-0.0000
3.733072	38.9231	2.087690	-0.0000	3.735634	46.7077	2.093164	-0.0000
3.754234	38.5257	2.087690	-0.0000	3.756429	46.2308	2.093164	-0.0000
3.775121	38.1221	2.087690	-0.0000	3.777289	45.7466	2.093164	-0.0000
3.795928	37.7126	2.087690	-0.0000	3.798119	45.2551	2.093164	-0.0000
3.816798	37.2971	2.087690	-0.0000	3.819054	44.7565	2.093164	-0.0000
3.837682	36.8757	2.087690	-0.0000	3.839982	44.2508	2.093164	-0.0000
3.858342	36.4484	2.087690	-0.0000	3.860737	43.7381	2.093164	-0.0000
3.879198	36.0155	2.087690	-0.0000	3.881766	43.2185	2.093164	-0.0000
3.900091	35.5768	2.087690	-0.0000	3.902824	42.6921	2.093164	-0.0000
3.920916	35.1325	2.087690	-0.0000	3.923663	42.1590	2.093164	-0.0000
3.941487	34.6827	2.087690	-0.0000	3.944510	41.6192	2.093164	-0.0000
3.962367	34.2274	2.087690	-0.0000	3.965389	41.0728	2.093164	-0.0000
3.983283	33.7666	2.087690	-0.0000	3.986277	40.5200	2.093164	-0.0000
4.004161	33.3006	2.087690	-0.0000	4.007028	39.9607	2.093164	-0.0000
4.025006	32.8293	2.087690	-0.0000	4.027705	39.3951	2.093164	-0.0000
4.046078	32.3528	2.087690	-0.0000	4.048549	38.8234	2.093164	-0.0000
4.067028	31.8712	2.087690	-0.0000	4.069456	38.2454	2.093164	-0.0000
4.087491	31.3846	2.087690	-0.0000	4.090206	37.6615	2.093164	-0.0000
4.108060	30.8930	2.087690	-0.0000	4.111128	37.0716	2.093164	-0.0000
4.128865	30.3965	2.087690	-0.0000	4.131909	36.4758	2.093164	-0.0000
4.149801	29.8952	2.087690	-0.0000	4.152898	35.8743	2.093164	-0.0000
4.170293	29.3893	2.087690	-0.0000	4.173835	35.2671	2.093164	-0.0000
4.190989	28.8786	2.087690	-0.0000	4.194345	34.6544	2.093164	-0.0000
4.212110	28.3634	2.087690	-0.0000	4.215338	34.0361	2.093164	-0.0000
4.232642	27.8438	2.087690	-0.0000	4.235860	33.4125	2.093164	-0.0000
4.253583	27.3197	2.087690	-0.0000	4.256423	32.7837	2.093164	-0.0000
4.274487	26.7913	2.087690	-0.0000	4.277382	32.1496	2.093164	-0.0000
4.295098	26.2587	2.087690	-0.0000	4.298397	31.5105	2.093164	-0.0000
4.315984	25.7220	2.087690	-0.0000	4.319282	30.8664	2.093164	-0.0000
4.337128	25.1812	2.087690	-0.0000	4.340146	30.2174	2.093164	-0.0000
4.358019	24.6364	2.087690	-0.0000	4.361039	29.5636	2.093164	-0.0000
4.378938	24.0877	2.087690	-0.0000	4.381868	28.9052	2.093164	-0.0000
4.399712	23.5352	2.087690	-0.0000	4.402764	28.2422	2.093164	-0.0000
4.420251	22.9790	2.087690	-0.0000	4.423570	27.5748	2.093164	-0.0000
4.441132	22.4192	2.087690	-0.0000	4.444395	26.9030	2.093164	-0.0000
4.461760	21.8558	2.087690	-0.0000	4.465320	26.2269	2.093164	-0.0000
4.482670	21.2890	2.087690	-0.0000	4.486216	25.5468	2.093164	-0.0000
4.503816	20.7188	2.087690	-0.0000	4.507120	24.8625	2.093164	-0.0000
4.524750	20.1453	2.087690	-0.0000	4.528017	24.1744	2.093164	-0.0000
4.545470	19.5687	2.087690	-0.0000	4.548795	23.4824	2.093164	-0.0000
4.566387	18.9890	2.087690	-0.0000	4.569758	22.7867	2.093164	-0.0000
4.586975	18.4062	2.087690	-0.0000	4.590617	22.0875	2.093164	-0.0000
4.607532	17.8206	2.087690	-0.0000	4.611312	21.3847	2.093164	-0.0000
4.628448	17.2321	2.087690	-0.0000	4.632114	20.6786	2.093164	-0.0000
4.649379	16.6410	2.087690	-0.0000	4.653016	19.9692	2.093164	-0.0000
4.670314	16.0472	2.087690	-0.0000	4.673687	19.2566	2.093164	-0.0000
4.690940	15.4508	2.087690	-0.0000	4.694499	18.5410	2.093164	-0.0000
4.712035	14.8521	2.087690	-0.0000	4.715417	17.8225	2.093164	-0.0000
4.732934	14.2510	2.087690	-0.0000	4.736336	17.1012	2.093164	-0.0000
4.753832	13.6476	2.087690	-0.0000	4.757253	16.3771	2.093164	-0.0000
4.774763	13.0421	2.087690	-0.0000	4.778160	15.6505	2.093164	-0.0000
4.795970	12.4345	2.087690	-0.0000	4.798981	14.9214	2.093164	-0.0000
4.817031	11.8249	2.087690	-0.0000	4.819965	14.1899	2.093164	-0.0000
4.837574	11.2135	2.087690	-0.0000	4.840821	13.4562	2.093164	-0.0000
4.858520	10.6004	2.087690	-0.0000	4.862095	12.7204	2.093164	-0.0000
4.879620	9.9855	2.087690	-0.0000	4.883003	11.9826	2.093164	-0.0000
4.900729	9.3691	2.087690	-0.0000	4.903868	11.2429	2.093164	-0.0000
4.921655	8.7512	2.087690	-0.0000	4.924568	10.5014	2.093164	-0.0000
4.942600	8.1319	2.087690	-0.0000	4.945245	9.7582	2.093164	-0.0000
4.963686	7.5113	2.087690	-0.0000	4.966170	9.0135	2.093164	-0.0000
4.984617	6.8895	2.087690	-0.0000	4.987301	8.2674	2.093164	-0.0000
5.005334	6.2667	2.087690	-0.0000	5.008165	7.5200	2.093164	-0.0000
5.025901	5.6428	2.087690	-0.0000	5.028998	6.7714	2.093164	-0.0000
5.046941	5.0181	2.087690	-0.0000	5.049764	6.0217	2.093164	-0.0000
5.068038	4.3926	2.087690	-0.0000	5.070790	5.2711	2.093164	-0.0000
5.088676	3.7663	2.087690	-0.0000	5.091640	4.5196	2.093164	-0.0000
5.109556	3.1395	2.087690	-0.0000	5.112512	3.7674	2.093164	-0.0000
5.130453	2.5122	2.087690	-0.0000	5.133215	3.0147	2.093164	-0.0000
5.151388	1.8845	2.087690	-0.0000	5.153878	2.2614	2.093164	-0.0000
5.172314	1.2565	2.087690	-0.0000	5.174534	1.5078	2.093164	-0.0000
5.193246	0.6283	2.087690	-0.0000	5.195190	0.7540	2.093164	-0.0000
