% Interpolación Cúbica (3t² - 2t³) - PhantomX Pincher
% Config A: [-90.0, 30.0, 30.0, 30.0, 10.0]
% Config B: [90.0, 60.0, 30.0, 10.0, 10.0]
% Duración: 5.263 s
% Columnas: tiempo q1 q2 q3 q4 q5
%
3.286824	33.8050	50.6342	30.0000	16.2439	10.0000
3.308046	34.8120	50.8020	30.0000	16.1320	10.0000
3.329052	35.8144	50.9691	30.0000	16.0206	10.0000
3.350083	36.8122	51.1354	30.0000	15.9098	10.0000
3.371137	37.8050	51.3008	30.0000	15.7994	10.0000
3.392198	38.7930	51.4655	30.0000	15.6897	10.0000
3.413267	39.7757	51.6293	30.0000	15.5805	10.0000
3.434412	40.7533	51.7922	30.0000	15.4719	10.0000
3.455554	41.7254	51.9542	30.0000	15.3638	10.0000
3.476513	42.6921	52.1153	30.0000	15.2564	10.0000
3.497540	43.6530	52.2755	30.0000	15.1497	10.0000
3.518364	44.6082	52.4347	30.0000	15.0435	10.0000
3.539369	45.5574	52.5929	30.0000	14.9381	10.0000
3.560251	46.5005	52.7501	30.0000	14.8333	10.0000
3.581292	47.4374	52.9062	30.0000	14.7292	10.0000
3.602328	48.3679	53.0613	30.0000	14.6258	10.0000
3.623363	49.2920	53.2153	30.0000	14.5231	10.0000
3.644544	50.2094	53.3682	30.0000	14.4212	10.0000
3.665702	51.1200	53.5200	30.0000	14.3200	10.0000
3.686516	52.0237	53.6706	30.0000	14.2196	10.0000
3.707193	52.9204	53.8201	30.0000	14.1200	10.0000
3.727905	53.8099	53.9683	30.0000	14.0211	10.0000
3.748607	54.6920	54.1153	30.0000	13.9231	10.0000
3.769424	55.5667	54.2611	30.0000	13.8259	10.0000
3.790498	56.4338	54.4056	30.0000	13.7296	10.0000
3.811534	57.2932	54.5489	30.0000	13.6341	10.0000
3.832619	58.1446	54.6908	30.0000	13.5395	10.0000
3.853733	58.9881	54.8313	30.0000	13.4458	10.0000
3.874626	59.8234	54.9706	30.0000	13.3530	10.0000
3.895536	60.6504	55.1084	30.0000	13.2611	10.0000
3.916532	61.4689	55.2448	30.0000	13.1701	10.0000
3.937226	62.2789	55.3798	30.0000	13.0801	10.0000
3.958305	63.0802	55.5134	30.0000	12.9911	10.0000
3.979125	63.8726	55.6454	30.0000	12.9030	10.0000
4.000225	64.6561	55.7760	30.0000	12.8160	10.0000
4.021289	65.4304	55.9051	30.0000	12.7300	10.0000
4.042179	66.1955	56.0326	30.0000	12.6449	10.0000
4.063270	66.9512	56.1585	30.0000	12.5610	10.0000
4.084145	67.6973	56.2829	30.0000	12.4781	10.0000
4.105386	68.4337	56.4056	30.0000	12.3963	10.0000
4.126404	69.1604	56.5267	30.0000	12.3155	10.0000
4.147530	69.8770	56.6462	30.0000	12.2359	10.0000
4.168637	70.5836	56.7639	30.0000	12.1574	10.0000
4.189657	71.2800	56.8800	30.0000	12.0800	10.0000
4.210951	71.9660	56.9943	30.0000	12.0038	10.0000
4.232074	72.6415	57.1069	30.0000	11.9287	10.0000
4.253141	73.3063	57.2177	30.0000	11.8549	10.0000
4.274320	73.9604	57.3267	30.0000	11.7822	10.0000
4.295193	74.6035	57.4339	30.0000	11.7107	10.0000
4.316662	75.2356	57.5393	30.0000	11.6405	10.0000
4.337613	75.8565	57.6427	30.0000	11.5715	10.0000
4.358911	76.4660	57.7443	30.0000	11.5038	10.0000
4.379908	77.0641	57.8440	30.0000	11.4373	10.0000
4.400954	77.6506	57.9418	30.0000	11.3722	10.0000
4.421862	78.2253	58.0375	30.0000	11.3083	10.0000
4.442938	78.7881	58.1313	30.0000	11.2458	10.0000
4.463862	79.3389	58.2231	30.0000	11.1846	10.0000
4.484943	79.8775	58.3129	30.0000	11.1247	10.0000
4.505837	80.4038	58.4006	30.0000	11.0662	10.0000
4.526919	80.9177	58.4863	30.0000	11.0091	10.0000
4.547803	81.4190	58.5698	30.0000	10.9534	10.0000
4.568955	81.9076	58.6513	30.0000	10.8992	10.0000
4.589803	82.3833	58.7306	30.0000	10.8463	10.0000
4.610874	82.8461	58.8077	30.0000	10.7949	10.0000
4.631745	83.2957	58.8826	30.0000	10.7449	10.0000
4.652656	83.7320	58.9553	30.0000	10.6964	10.0000
4.673685	84.1549	59.0258	30.0000	10.6495	10.0000
4.695079	84.5643	59.0941	30.0000	10.6040	10.0000
4.716132	84.9600	59.1600	30.0000	10.5600	10.0000
4.737246	85.3419	59.2236	30.0000	10.5176	10.0000
4.758473	85.7098	59.2850	30.0000	10.4767	10.0000
4.779767	86.0636	59.3439	30.0000	10.4374	10.0000
4.800844	86.4031	59.4005	30.0000	10.3997	10.0000
4.821853	86.7283	59.4547	30.0000	10.3635	10.0000
4.842670	87.0390	59.5065	30.0000	10.3290	10.0000
4.863526	87.3350	59.5558	30.0000	10.2961	10.0000
4.884783	87.6162	59.6027	30.0000	10.2649	10.0000
4.905725	87.8825	59.6471	30.0000	10.2353	10.0000
4.926911	88.1338	59.6890	30.0000	10.2074	10.0000
4.947804	88.3698	59.7283	30.0000	10.1811	10.0000
4.968689	88.5905	59.7651	30.0000	10.1566	10.0000
4.989541	88.7957	59.7993	30.0000	10.1338	10.0000
5.010623	88.9852	59.8309	30.0000	10.1128	10.0000
5.031525	89.1590	59.8598	30.0000	10.0934	10.0000
5.052549	89.3170	59.8862	30.0000	10.0759	10.0000
5.073405	89.4588	59.9098	30.0000	10.0601	10.0000
5.094417	89.5845	59.9308	30.0000	10.0462	10.0000
5.115435	89.6939	59.9490	30.0000	10.0340	10.0000
5.136279	89.7869	59.9645	30.0000	10.0237	10.0000
5.157318	89.8632	59.9772	30.0000	10.0152	10.0000
5.178157	89.9229	59.9871	30.0000	10.0086	10.0000
5.199278	89.9656	59.9943	30.0000	10.0038	10.0000
5.220297	89.9914	59.9986	30.0000	10.0010	10.0000
5.241632	90.0000	60.0000	30.0000	10.0000	10.0000
5.262503	90.0000	60.0000	30.0000	10.0000	10.0000
