% Trayectoria senoidal - Base (shoulder pan)
% q(t) = 0.0 + A*sin(2*pi*f*t)
% Columnas: t1 q1 t2 q2 t3 q3 t4 q4
%
2.097549	-0.0000	3.523107	-8.8229	2.097612	-0.0000	3.522066	-17.6458
2.097549	-0.0000	3.544190	-8.9384	2.097612	-0.0000	3.543140	-17.8768
2.097549	-0.0000	3.565116	-9.0483	2.097612	-0.0000	3.564198	-18.0965
2.097549	-0.0000	3.585957	-9.1524	2.097612	-0.0000	3.585109	-18.3048
2.097549	-0.0000	3.606830	-9.2508	2.097612	-0.0000	3.606123	-18.5015
2.097549	-0.0000	3.627863	-9.3433	2.097612	-0.0000	3.627208	-18.6866
2.097549	-0.0000	3.648814	-9.4299	2.097612	-0.0000	3.648074	-18.8598
2.097549	-0.0000	3.669691	-9.5106	2.097612	-0.0000	3.668990	-19.0211
2.097549	-0.0000	3.690469	-9.5852	2.097612	-0.0000	3.689848	-19.1704
2.097549	-0.0000	3.711362	-9.6538	2.097612	-0.0000	3.710746	-19.3076
2.097549	-0.0000	3.732301	-9.7163	2.097612	-0.0000	3.731579	-19.4326
2.097549	-0.0000	3.753170	-9.7727	2.097612	-0.0000	3.752439	-19.5454
2.097549	-0.0000	3.774173	-9.8229	2.097612	-0.0000	3.773341	-19.6457
2.097549	-0.0000	3.795184	-9.8669	2.097612	-0.0000	3.794218	-19.7337
2.097549	-0.0000	3.816032	-9.9046	2.097612	-0.0000	3.815142	-19.8092
2.097549	-0.0000	3.836953	-9.9361	2.097612	-0.0000	3.836045	-19.8722
2.097549	-0.0000	3.858016	-9.9613	2.097612	-0.0000	3.856931	-19.9227
2.097549	-0.0000	3.878993	-9.9803	2.097612	-0.0000	3.877840	-19.9605
2.097549	-0.0000	3.899888	-9.9929	2.097612	-0.0000	3.898734	-19.9858
2.097549	-0.0000	3.920804	-9.9992	2.097612	-0.0000	3.919702	-19.9984
2.097549	-0.0000	3.941699	-9.9992	2.097612	-0.0000	3.940715	-19.9984
2.097549	-0.0000	3.962614	-9.9929	2.097612	-0.0000	3.961619	-19.9858
2.097549	-0.0000	3.983497	-9.9803	2.097612	-0.0000	3.982567	-19.9605
2.097549	-0.0000	4.004342	-9.9613	2.097612	-0.0000	4.003517	-19.9227
2.097549	-0.0000	4.025275	-9.9361	2.097612	-0.0000	4.024393	-19.8722
2.097549	-0.0000	4.046176	-9.9046	2.097612	-0.0000	4.045273	-19.8092
2.097549	-0.0000	4.067104	-9.8669	2.097612	-0.0000	4.066159	-19.7337
2.097549	-0.0000	4.088060	-9.8229	2.097612	-0.0000	4.087248	-19.6457
2.097549	-0.0000	4.108942	-9.7727	2.097612	-0.0000	4.108124	-19.5454
2.097549	-0.0000	4.129847	-9.7163	2.097612	-0.0000	4.129014	-19.4326
2.097549	-0.0000	4.150743	-9.6538	2.097612	-0.0000	4.149843	-19.3076
2.097549	-0.0000	4.171721	-9.5852	2.097612	-0.0000	4.171290	-19.1704
